t,x,y,rhf
1.651015625000000209e-01,3.160000000000000048e-03,6.574999999999999898e-04,1.034000000000000030e+00
1.651562500000000044e-01,3.160000000000000048e-03,7.100000000000000191e-04,1.034000000000000030e+00
1.652109375000000158e-01,3.160000000000000048e-03,7.625000000000000484e-04,1.034000000000000030e+00
1.652656249999999993e-01,3.160000000000000048e-03,8.149999999999999693e-04,1.034000000000000030e+00
1.653203125000000107e-01,3.160000000000000048e-03,8.674999999999999985e-04,1.034000000000000030e+00
1.653749999999999942e-01,3.160000000000000048e-03,9.200000000000000278e-04,1.034000000000000030e+00
1.703749999999999987e-01,3.269999999999999903e-03,9.200000000000000278e-04,8.659999999999999920e-01
1.704296875000000100e-01,3.269999999999999903e-03,8.674999999999999985e-04,8.659999999999999920e-01
1.704843749999999936e-01,3.269999999999999903e-03,8.149999999999999693e-04,8.659999999999999920e-01
1.705390625000000049e-01,3.269999999999999903e-03,7.625000000000000484e-04,8.659999999999999920e-01
1.705937499999999885e-01,3.269999999999999903e-03,7.100000000000000191e-04,8.659999999999999920e-01
1.706484374999999998e-01,3.269999999999999903e-03,6.574999999999999898e-04,8.659999999999999920e-01
1.707031250000000111e-01,3.269999999999999903e-03,6.050000000000000690e-04,8.659999999999999920e-01
1.707578124999999947e-01,3.269999999999999903e-03,5.525000000000000397e-04,9.196738076580847077e-01
1.708125000000000060e-01,3.269999999999999903e-03,5.000000000000000104e-04,9.999999999999975575e-01
1.708671874999999896e-01,3.269999999999999903e-03,4.474999999999999811e-04,1.034000000000000030e+00
1.709218750000000009e-01,3.269999999999999903e-03,3.949999999999999518e-04,1.034000000000000030e+00
1.709765625000000122e-01,3.269999999999999903e-03,3.425000000000000310e-04,1.034000000000000030e+00
1.710312499999999958e-01,3.269999999999999903e-03,2.900000000000000017e-04,1.034000000000000030e+00
1.710859375000000071e-01,3.269999999999999903e-03,2.374999999999999724e-04,1.034000000000000030e+00
1.711406249999999907e-01,3.269999999999999903e-03,1.850000000000000516e-04,1.034000000000000030e+00
1.711953125000000020e-01,3.269999999999999903e-03,1.325000000000000223e-04,1.034000000000000030e+00
1.712499999999999856e-01,3.269999999999999903e-03,8.000000000000000654e-05,1.034000000000000030e+00
1.762499999999999900e-01,3.379999999999999758e-03,8.000000000000000654e-05,8.659999999999999920e-01
1.763046875000000013e-01,3.379999999999999758e-03,1.325000000000000223e-04,8.659999999999999920e-01
1.763593749999999849e-01,3.379999999999999758e-03,1.849999999999999973e-04,8.659999999999999920e-01
1.764140624999999962e-01,3.379999999999999758e-03,2.375000000000000266e-04,8.659999999999999920e-01
1.764687499999999798e-01,3.379999999999999758e-03,2.900000000000000017e-04,8.659999999999999920e-01
1.765234374999999911e-01,3.379999999999999758e-03,3.425000000000000310e-04,8.659999999999999920e-01
1.765781250000000024e-01,3.379999999999999758e-03,3.950000000000000061e-04,8.659999999999999920e-01
1.766328124999999860e-01,3.379999999999999758e-03,4.474999999999999811e-04,9.196738076580847077e-01
1.766874999999999973e-01,3.379999999999999758e-03,5.000000000000000104e-04,9.999999999999975575e-01
1.767421874999999809e-01,3.379999999999999758e-03,5.525000000000000397e-04,1.034000000000000030e+00
1.767968749999999922e-01,3.379999999999999758e-03,6.050000000000000690e-04,1.034000000000000030e+00
1.768515625000000036e-01,3.379999999999999758e-03,6.574999999999999898e-04,1.034000000000000030e+00
1.769062499999999871e-01,3.379999999999999758e-03,7.100000000000000191e-04,1.034000000000000030e+00
1.769609374999999984e-01,3.379999999999999758e-03,7.625000000000000484e-04,1.034000000000000030e+00
1.770156249999999820e-01,3.379999999999999758e-03,8.149999999999999693e-04,1.034000000000000030e+00
1.770703124999999933e-01,3.379999999999999758e-03,8.674999999999999985e-04,1.034000000000000030e+00
1.771249999999999769e-01,3.379999999999999758e-03,9.200000000000000278e-04,1.034000000000000030e+00
